predicted_priority_rank,platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,predictive_rank_score,decision_band,explanation_index,signal_decomposition_index,action_band,risk_flag,top_positive_signal,top_negative_signal,model_probability_raw,probability_band,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,ranking_basis,score_role
660,ba_13459937,2025-09,굽네치킨 성사점,굽네치킨,치킨,경기도,고양시,0.3614457831325301,Watch,47.09,47.09,Backlog,none,operation,review_growth,0.3614457831325301,7,45.82000946238302,34.220513289214885,28.94736842105264,92.1796681708239,43.23985556164073,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
661,ba_13225746,2025-09,본죽 고양점,본그룹,백반·죽·국수,경기도,고양시,0.3614457831325301,Watch,47.05,47.05,Backlog,none,stability,review_growth,0.3614457831325301,7,36.60511404552543,67.35596410789888,0.0,50.0,98.95067744947356,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
662,ba_14463469,2025-09,굽네피자 화명신도시점,굽네치킨,피자,부산광역시,북구,0.3614457831325301,Watch,47.0,47.0,Backlog,none,stability,review_growth,0.3614457831325301,7,48.58817526144484,27.05326687945314,4.605263157894738,86.59796750609816,95.54580134933012,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
663,ba_14272566,2025-09,본죽&비빔밥 광명6동점,본그룹,백반·죽·국수,경기도,광명시,0.3614457831325301,Watch,46.76,46.76,Backlog,none,stability,review_growth,0.3614457831325301,7,38.26735474925347,63.69022225520666,0.0,50.0,99.41383918530867,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
664,ba_14092187,2025-09,굽네치킨&피자 일산식사점,굽네치킨,치킨,경기도,고양시,0.3614457831325301,Watch,46.55,46.55,Backlog,none,operation,review_growth,0.3614457831325301,7,43.81234112339341,40.46430180554054,35.67252631578948,65.0,60.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
665,ba_14689403,2025-09,본죽&비빔밥 의왕역점,본그룹,백반·죽·국수,경기도,의왕시,0.3614457831325301,Watch,45.83,45.83,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.3614457831325301,4,81.80818414110391,1.5065634781415382,23.07692105263158,40.9085,72.25937913602058,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
666,ba_13234578,2025-09,본죽&비빔밥 동백중앙점,본그룹,백반·죽·국수,경기도,용인시,0.3614457831325301,Watch,45.83,45.83,Backlog,none,stability,operation,0.3614457831325301,7,40.04071739845142,46.22546590388405,53.94736842105263,17.5,95.46743679463285,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
667,ba_13229747,2025-09,본죽 창원중앙동점,본그룹,백반·죽·국수,경상남도,창원시,0.3614457831325301,Watch,45.63,45.63,Backlog,none,stability,operation,0.3614457831325301,7,40.21136270679987,66.21386309763889,19.407894736842103,17.5,94.68589143187722,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
668,ba_14687323,2025-09,본죽&비빔밥 관악구청점,본그룹,백반·죽·국수,서울특별시,관악구,0.3614457831325301,Watch,45.15,45.15,Backlog,none,stability,operation,0.3614457831325301,7,50.18350158745432,42.50210354210386,22.248815789473685,17.5,95.32158674705644,58.336886231875496,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
669,ba_13199335,2025-09,본죽&비빔밥 울산매곡점,본그룹,백반·죽·국수,울산광역시,북구,0.3614457831325301,Watch,44.93,44.93,Backlog,none,stability,operation,0.3614457831325301,7,39.8256430961611,63.01737699537202,23.44497368421053,17.5,90.95661775995433,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
670,ba_13221865,2025-09,본죽 처인구청점,본그룹,백반·죽·국수,경기도,용인시,0.3614457831325301,Watch,44.46,44.46,Backlog,none,stability,review_growth,0.3614457831325301,7,39.09144300689833,41.40416569232988,21.05263157894737,50.0,97.7149954122756,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
671,ba_14285796,2025-09,본죽&비빔밥 대구평리뉴타운점,본그룹,백반·죽·국수,대구광역시,서구,0.3614457831325301,Watch,44.23,44.23,Backlog,none,stability,review_growth,0.3614457831325301,7,36.54342719908252,50.85672263567604,10.526315789473683,50.0,96.49405553440532,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
672,ba_14171127,2025-09,굽네피자 연경점,굽네치킨,피자,대구광역시,동구,0.3614457831325301,Watch,44.2,44.2,Backlog,growth_alpha_direction_risk,stability,review_growth,0.3614457831325301,7,49.26995719355942,19.82576169951016,18.128657894736847,65.0,95.30516619915556,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
673,ba_13233448,2025-09,본죽&비빔밥 대구달서구청점,본그룹,백반·죽·국수,대구광역시,달서구,0.3614457831325301,Watch,44.16,44.16,Backlog,none,stability,review_growth,0.3614457831325301,7,36.74912827912606,53.62079996177848,6.432736842105263,50.0,94.2892648536144,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
674,ba_13231120,2025-09,본죽 안산본오1동점,본그룹,백반·죽·국수,경기도,안산시,0.3614457831325301,Watch,44.1,44.1,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,38.36609492393953,10.03357852349053,73.68421052631578,50.0,96.14299917783796,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
675,ba_13233764,2025-09,본죽 대구송라시장점,본그룹,백반·죽·국수,대구광역시,동구,0.3614457831325301,Watch,44.05,44.05,Backlog,none,stability,review_growth,0.3614457831325301,7,41.59768790546265,40.251356445867685,21.05263157894737,50.0,87.66504991316752,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
676,ba_14387283,2025-09,본죽&비빔밥 신봉초교점,본그룹,백반·죽·국수,경기도,용인시,0.3614457831325301,Watch,43.94,43.94,Backlog,none,stability,review_growth,0.3614457831325301,7,38.364018694473465,45.64622348720808,12.280710526315792,50.0,97.58630245508598,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
677,ba_13233027,2025-09,본죽&비빔밥 고척근린공원점,본그룹,백반·죽·국수,서울특별시,구로구,0.3614457831325301,Watch,43.51,43.51,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,49.00015328453187,1.1654740082230637,50.0,50.0,100.0,53.1219910575207,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
678,ba_14687334,2025-09,본죽&비빔밥 고척근린공원점,본그룹,백반·죽·국수,서울특별시,구로구,0.3614457831325301,Watch,43.51,43.51,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,49.00015328453187,1.1654740082230637,50.0,50.0,100.0,53.1219910575207,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
679,ba_13233735,2025-09,본죽 대구감삼드림시티점,본그룹,백반·죽·국수,대구광역시,달서구,0.3614457831325301,Watch,43.36,43.36,Backlog,none,stability,growth_alpha,0.3614457831325301,7,40.77579116107791,30.408758095678763,32.74852631578948,50.0,90.76993730354366,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
680,ba_14648765,2025-09,굽네치킨 서면가곡점,굽네치킨,치킨,전라남도,순천시,0.3614457831325301,Watch,43.36,43.36,Backlog,none,stability,review_growth,0.3614457831325301,7,40.10148574305127,36.030249547906806,9.356736842105263,65.0,91.65209836282716,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
681,ba_14689802,2025-09,본죽&비빔밥 한성대입구점,본그룹,백반·죽·국수,서울특별시,성북구,0.3614457831325301,Watch,43.31,43.31,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,48.4469349438946,1.1654740082230637,50.0,50.0,100.0,52.85481399264674,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
682,ba_14801139,2025-09,굽네치킨&피자 율하스타점,굽네치킨,치킨,경상남도,김해시,0.3614457831325301,Watch,43.27,43.27,Backlog,none,stability,operation,0.3614457831325301,7,39.42469134324108,38.00094190355083,50.0,17.5,98.4889995230425,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
683,ba_14687304,2025-09,본죽&비빔밥 관악우체국점,본그룹,백반·죽·국수,서울특별시,관악구,0.3614457831325301,Watch,43.11,43.11,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,49.2477610886866,1.1654740082230637,50.0,50.0,100.0,48.380837364175854,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
684,ba_13223885,2025-09,본죽&비빔밥 관악우체국점,본그룹,백반·죽·국수,서울특별시,관악구,0.3614457831325301,Watch,43.11,43.11,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,49.2477610886866,1.1654740082230637,50.0,50.0,100.0,48.380837364175854,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
685,ba_14597165,2025-09,굽네피자 역삼2동점,굽네치킨,피자,서울특별시,강남구,0.3614457831325301,Watch,42.85,42.85,Backlog,growth_alpha_direction_risk,market_fit,review_growth,0.3614457831325301,7,39.73321231969587,19.19661402467451,6.015026315789476,50.0,93.89193495441734,100.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
686,ba_14686990,2025-09,본죽 문정로데오점,본그룹,백반·죽·국수,서울특별시,송파구,0.3614457831325301,Watch,42.69,42.69,Backlog,growth_alpha_direction_risk,stability,review_growth,0.3614457831325301,7,49.62089851680535,18.34305896508001,13.533842105263158,50.0,93.8413041815526,59.06235953549277,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
687,ba_14692164,2025-09,본죽 세종고운점,본그룹,백반·죽·국수,세종특별자치시,마음로,0.3614457831325301,Watch,42.37,42.37,Backlog,none,stability,review_growth,0.3614457831325301,7,50.200314736692334,43.107307334748285,12.955473684210528,17.5,94.5184211669864,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
688,ba_14691072,2025-09,본죽&비빔밥 대구신서혁신지구점,본그룹,백반·죽·국수,대구광역시,동구,0.3614457831325301,Watch,42.33,42.33,Backlog,none,stability,review_growth,0.3614457831325301,7,40.44749218226303,38.76053939580607,10.526315789473683,50.0,94.0374836418882,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
689,ba_13219045,2025-09,본죽 구리인창아름마을점,본그룹,백반·죽·국수,경기도,구리시,0.3614457831325301,Watch,42.13,42.13,Backlog,none,stability,review_growth,0.3614457831325301,7,42.56044435915677,38.72907979503816,1.315789473684212,50.0,98.52394988075298,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
690,ba_14691884,2025-09,본죽&비빔밥 구서쌍용예가점,본그룹,백반·죽·국수,부산광역시,금정구,0.3614457831325301,Watch,41.53,41.53,Backlog,none,stability,review_growth,0.3614457831325301,7,38.85258269315825,60.13610766810032,9.774447368421054,17.5,88.0873300097401,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
691,ba_13229975,2025-09,본죽 구성언남점,본그룹,백반·죽·국수,경기도,용인시,0.3614457831325301,Watch,41.53,41.53,Backlog,none,stability,operation,0.3614457831325301,7,36.57421242103615,35.1411112189448,50.0,17.5,98.16684335674148,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
692,ba_14652311,2025-09,굽네치킨&피자 강남세곡점,굽네치킨,치킨,서울특별시,강남구,0.3614457831325301,Watch,41.32,41.32,Backlog,none,market_fit,review_growth,0.3614457831325301,7,44.03838571196979,37.75735724277772,15.296052631578949,17.5,75.64729912975608,77.20351609058403,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
693,ba_14694671,2025-09,본죽&비빔밥 범계로데오점,본그룹,백반·죽·국수,경기도,안양시,0.3614457831325301,Watch,41.29,41.29,Backlog,none,stability,review_growth,0.3614457831325301,7,43.58739244292676,33.274375218481,10.08771052631579,50.0,87.07337293298383,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
694,ba_14688789,2025-09,본죽&비빔밥 성남고등점,본그룹,백반·죽·국수,경기도,성남시,0.3614457831325301,Watch,41.09,41.09,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,45.13064164360844,2.870877017292864,31.17407894736842,70.00086383556676,94.04190506553608,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
695,ba_14687859,2025-09,본죽&비빔밥 제기동역점,본그룹,백반·죽·국수,서울특별시,동대문구,0.3614457831325301,Watch,41.06,41.06,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,42.84706074280496,1.1654740082230637,50.0,50.0,100.0,47.99957747100632,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
696,ba_13226567,2025-09,본죽 신정점,본그룹,백반·죽·국수,서울특별시,양천구,0.3614457831325301,Watch,40.86,40.86,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,7,41.61412610158903,1.1654740082230637,50.0,50.0,100.0,49.88886856825736,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
697,ba_13236745,2025-09,본죽&비빔밥 김해장유코아점,본그룹,백반·죽·국수,경상남도,김해시,0.3614457831325301,Watch,40.83,40.83,Backlog,none,stability,review_growth,0.3614457831325301,7,38.78306517961561,53.6389130652509,12.280710526315792,17.5,93.77994459700638,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
698,ba_13189796,2025-09,본죽&비빔밥 아산탕정점,본그룹,백반·죽·국수,충청남도,아산시,0.3614457831325301,Watch,40.77,40.77,Backlog,none,stability,review_growth,0.3614457831325301,7,37.34015738355513,61.50248304155146,2.8340000000000005,17.5,92.72520574836824,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
699,ba_14769185,2025-09,굽네치킨&피자 김천신음점,굽네치킨,치킨,경상북도,김천시,0.3614457831325301,Watch,40.69,40.69,Backlog,none,review_growth,operation,0.3614457831325301,7,47.989483166970594,38.00094190355083,50.0,17.5,42.68452345712209,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
700,ba_14689591,2025-09,본죽&비빔밥 평택서정리역점,본그룹,백반·죽·국수,경기도,평택시,0.3614457831325301,Watch,40.66,40.66,Backlog,none,stability,review_growth,0.3614457831325301,7,42.03091812187667,28.98513910758159,12.280710526315792,50.0,93.60126023339171,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
701,ba_13233742,2025-09,본죽&비빔밥 내당삼익뉴타운점,본그룹,백반·죽·국수,대구광역시,서구,0.3614457831325301,Watch,40.51,40.51,Backlog,none,stability,review_growth,0.3614457831325301,7,41.711813254186666,28.22050896601393,13.533842105263158,50.0,93.27491844385985,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
