scenario,scenario_label,platform_shop_id,shop_name,brand,category,sido,sigungu,score,grade
official_current,현재 공식 가중치,ba_14691344,본죽&비빔밥 경산사동점,본그룹,백반·죽·국수,경상북도,경산시,72.1061,B
official_current,현재 공식 가중치,ba_14689610,본죽 동인천점,본그룹,백반·죽·국수,인천광역시,중구,72.0948,B
official_current,현재 공식 가중치,ba_14689940,본죽&비빔밥 안양성원점,본그룹,백반·죽·국수,경기도,안양시,71.7035,B
official_current,현재 공식 가중치,ba_14688525,본죽 시흥시화병원점,본그룹,백반·죽·국수,경기도,시흥시,71.6796,B
official_current,현재 공식 가중치,ba_14688907,본죽&비빔밥 고양행신역점,본그룹,백반·죽·국수,경기도,고양시,71.6183,B
official_current,현재 공식 가중치,ba_14504490,본죽&비빔밥 부천순천향병원앞점,본그룹,백반·죽·국수,경기도,부천시,71.3859,B
official_current,현재 공식 가중치,ba_14688180,본죽&비빔밥 왕십리뉴타운점,본그룹,백반·죽·국수,서울특별시,성동구,71.3749,B
official_current,현재 공식 가중치,ba_14688363,본죽&비빔밥 목동역점,본그룹,백반·죽·국수,서울특별시,양천구,71.3569,B
official_current,현재 공식 가중치,ba_14692201,본죽&비빔밥 세종반곡점,본그룹,백반·죽·국수,세종특별자치시,한누리대로,71.3039,B
official_current,현재 공식 가중치,ba_14689993,본죽&비빔밥 용인구갈점,본그룹,백반·죽·국수,경기도,용인시,71.3046,B
official_current,현재 공식 가중치,ba_14606315,본죽&비빔밥 의정부범골역점,본그룹,백반·죽·국수,경기도,의정부시,71.2801,B
official_current,현재 공식 가중치,ba_14694278,본죽&비빔밥 오금동사거리점,본그룹,백반·죽·국수,서울특별시,송파구,71.1941,B
official_current,현재 공식 가중치,ba_13243585,본죽&비빔밥 쌍문점,본그룹,백반·죽·국수,서울특별시,도봉구,71.0446,B
official_current,현재 공식 가중치,ba_13984579,굽네피자 암사3동점,굽네치킨,피자,서울특별시,강동구,71.0323,B
official_current,현재 공식 가중치,ba_14692433,본죽&비빔밥 충주계룡힐스점,본그룹,백반·죽·국수,충청북도,충주시,70.8400,B
official_current,현재 공식 가중치,ba_13550181,본죽&비빔밥 양주고읍점,본그룹,백반·죽·국수,경기도,양주시,70.8302,B
official_current,현재 공식 가중치,ba_14689756,본죽 경기광주신현점,본그룹,백반·죽·국수,경기도,광주시,70.7328,B
official_current,현재 공식 가중치,ba_13249989,굽네치킨 달동점,굽네치킨,치킨,울산광역시,남구,70.6779,B
official_current,현재 공식 가중치,ba_10476209,굽네치킨 경남사천점,굽네치킨,치킨,경상남도,사천시,70.6659,B
official_current,현재 공식 가중치,ba_14690660,본죽&비빔밥 김해안동푸르지오점,본그룹,백반·죽·국수,경상남도,김해시,70.6702,B
official_current,현재 공식 가중치,ba_14690124,본죽&비빔밥 새터마을죽전현대홈타운점,본그룹,백반·죽·국수,경기도,용인시,70.6655,B
official_current,현재 공식 가중치,ba_14699201,본죽 전농동점,본그룹,백반·죽·국수,서울특별시,동대문구,70.6570,B
official_current,현재 공식 가중치,ba_14720262,굽네치킨 강화온수점,굽네치킨,치킨,인천광역시,강화군,70.6399,B
official_current,현재 공식 가중치,ba_13630053,본죽&비빔밥 경남사천점,본그룹,백반·죽·국수,경상남도,사천시,70.6341,B
official_current,현재 공식 가중치,ba_14690673,본죽&비빔밥 광주수완점,본그룹,백반·죽·국수,광주광역시,광산구,70.5741,B
official_current,현재 공식 가중치,ba_14688924,본죽&비빔밥 서대문역점,본그룹,백반·죽·국수,서울특별시,종로구,70.5702,B
official_current,현재 공식 가중치,ba_14654803,본죽&비빔밥 포항이인지구점,본그룹,백반·죽·국수,경상북도,포항시,70.5092,B
official_current,현재 공식 가중치,ba_14691996,본죽&비빔밥 부산덕천점,본그룹,백반·죽·국수,부산광역시,북구,70.4579,B
official_current,현재 공식 가중치,ba_14690565,본죽 창원중앙동점,본그룹,백반·죽·국수,경상남도,창원시,70.1173,B
official_current,현재 공식 가중치,ba_14692211,본죽&비빔밥 세종해밀점,본그룹,백반·죽·국수,세종특별자치시,해밀3로,70.0127,B
official_current,현재 공식 가중치,ba_14736683,본죽&비빔밥 신림녹두거리점,본그룹,백반·죽·국수,서울특별시,관악구,69.9807,B
official_current,현재 공식 가중치,ba_14712294,본죽&비빔밥 서울대입구역점,본그룹,백반·죽·국수,서울특별시,관악구,69.9718,B
official_current,현재 공식 가중치,ba_13230969,본죽&비빔밥 새터마을죽전현대홈타운점,본그룹,백반·죽·국수,경기도,용인시,69.9026,B
official_current,현재 공식 가중치,ba_14268780,본죽&비빔밥 세종집현점,본그룹,백반·죽·국수,세종특별자치시,남세종로,69.8063,B
official_current,현재 공식 가중치,ba_14688371,본죽&비빔밥 목동사거리점,본그룹,백반·죽·국수,서울특별시,양천구,69.5991,B
official_current,현재 공식 가중치,ba_14691088,본죽&비빔밥 경산터미널점,본그룹,백반·죽·국수,경상북도,경산시,69.4876,B
official_current,현재 공식 가중치,ba_14719522,본죽&비빔밥 전주혁신도시점,본그룹,백반·죽·국수,전북특별자치도,완주군,69.2748,B
official_current,현재 공식 가중치,ba_13752011,굽네치킨 영통2동점,굽네치킨,치킨,경기도,수원시,69.1772,B
official_current,현재 공식 가중치,ba_14688656,본죽&비빔밥 문래힐스테이트점,본그룹,백반·죽·국수,서울특별시,영등포구,69.0766,B
official_current,현재 공식 가중치,ba_14530939,본죽 경북청도점,본그룹,백반·죽·국수,경상북도,청도군,68.9955,B
official_current,현재 공식 가중치,ba_14689485,본죽&비빔밥 수원광교역점,본그룹,백반·죽·국수,경기도,수원시,68.9555,B
official_current,현재 공식 가중치,ba_14688559,본죽 용인강남대점,본그룹,백반·죽·국수,경기도,용인시,68.9111,B
official_current,현재 공식 가중치,ba_14691155,본죽&비빔밥 대구침산네거리점,본그룹,백반·죽·국수,대구광역시,북구,68.6409,B
official_current,현재 공식 가중치,ba_13200219,본죽&비빔밥 안성당왕점,본그룹,백반·죽·국수,경기도,안성시,68.5048,B
official_current,현재 공식 가중치,ba_14513076,본죽&비빔밥 광주첨단점,본그룹,백반·죽·국수,광주광역시,광산구,68.4644,B
official_current,현재 공식 가중치,ba_14689869,본죽&비빔밥 비산사거리점,본그룹,백반·죽·국수,경기도,안양시,68.4395,B
official_current,현재 공식 가중치,ba_13229107,본죽 대덕테크노밸리점,본그룹,백반·죽·국수,대전광역시,유성구,68.3404,B
official_current,현재 공식 가중치,ba_13787561,본죽&비빔밥 평택시청점,본그룹,백반·죽·국수,경기도,평택시,68.3393,B
official_current,현재 공식 가중치,ba_14441181,굽네치킨 나주빛가람점,굽네치킨,치킨,전라남도,나주시,68.2798,B
official_current,현재 공식 가중치,ba_10657170,굽네치킨 가좌1호점,굽네치킨,치킨,인천광역시,서구,68.1857,B
official_current,현재 공식 가중치,ba_14251741,굽네치킨 태전점,굽네치킨,치킨,대구광역시,북구,68.1515,B
official_current,현재 공식 가중치,ba_10627648,굽네치킨 상주냉림무양점,굽네치킨,치킨,경상북도,상주시,68.0726,B
official_current,현재 공식 가중치,ba_14582073,굽네치킨 양주덕계점,굽네치킨,치킨,경기도,양주시,68.0227,B
official_current,현재 공식 가중치,ba_10798649,굽네치킨 암사3동점,굽네치킨,치킨,서울특별시,강동구,67.9388,B
official_current,현재 공식 가중치,ba_14687333,본죽&비빔밥 석계역점,본그룹,백반·죽·국수,서울특별시,노원구,67.8789,B
official_current,현재 공식 가중치,ba_14688582,본죽&비빔밥 오목교역점,본그룹,백반·죽·국수,서울특별시,양천구,67.8774,B
official_current,현재 공식 가중치,ba_14691194,본죽&비빔밥 대구법원점,본그룹,백반·죽·국수,대구광역시,수성구,67.6163,B
official_current,현재 공식 가중치,ba_14691859,본죽&비빔밥 울산오토밸리점,본그룹,백반·죽·국수,울산광역시,북구,67.6007,B
official_current,현재 공식 가중치,ba_14371606,본죽&비빔밥 부산내성교차로점,본그룹,백반·죽·국수,부산광역시,동래구,67.5185,B
official_current,현재 공식 가중치,ba_13199864,본죽&비빔밥 울산남목점,본그룹,백반·죽·국수,울산광역시,동구,67.4998,B
official_current,현재 공식 가중치,ba_13234089,본죽 세종고운점,본그룹,백반·죽·국수,세종특별자치시,마음로,67.4845,B
official_current,현재 공식 가중치,ba_10636817,굽네치킨 양산물금점,굽네치킨,치킨,경상남도,양산시,67.4270,B
official_current,현재 공식 가중치,ba_14691270,본죽&비빔밥 대구용산장기점,본그룹,백반·죽·국수,대구광역시,달서구,67.3461,B
official_current,현재 공식 가중치,ba_14687340,본죽&비빔밥 방학역점,본그룹,백반·죽·국수,서울특별시,도봉구,67.2878,B
official_current,현재 공식 가중치,ba_14691295,본죽&비빔밥 대구월촌역점,본그룹,백반·죽·국수,대구광역시,달서구,67.2875,B
official_current,현재 공식 가중치,ba_12015187,굽네피자 길음1동점,굽네치킨,피자,서울특별시,성북구,67.2638,B
official_current,현재 공식 가중치,ba_10020109,굽네치킨 부산동삼점,굽네치킨,치킨,부산광역시,영도구,67.2494,B
official_current,현재 공식 가중치,ba_14688693,본죽 평촌학원가점,본그룹,백반·죽·국수,경기도,안양시,67.2457,B
official_current,현재 공식 가중치,ba_14689101,본죽&비빔밥 강남성심병원점,본그룹,백반·죽·국수,서울특별시,영등포구,67.2218,B
official_current,현재 공식 가중치,ba_13219094,본죽&비빔밥 남양주덕소점,본그룹,백반·죽·국수,경기도,남양주시,67.1691,B
official_current,현재 공식 가중치,ba_10776500,굽네치킨 가양점,굽네치킨,치킨,서울특별시,강서구,67.0669,B
official_current,현재 공식 가중치,ba_13267079,본죽&비빔밥 대전송촌점,본그룹,백반·죽·국수,대전광역시,대덕구,67.0469,B
official_current,현재 공식 가중치,ba_14688570,본죽 용인상갈점,본그룹,백반·죽·국수,경기도,용인시,67.0377,B
official_current,현재 공식 가중치,ba_14396364,본죽&비빔밥 용인어정역점,본그룹,백반·죽·국수,경기도,용인시,67.0442,B
official_current,현재 공식 가중치,ba_14692985,본죽&비빔밥 천안청당점,본그룹,백반·죽·국수,충청남도,천안시,67.0091,B
official_current,현재 공식 가중치,ba_14259741,본죽&비빔밥 춘천우두택지점,본그룹,백반·죽·국수,강원특별자치도,춘천시,66.9449,B
official_current,현재 공식 가중치,ba_13226851,본죽 부산진역점,본그룹,백반·죽·국수,부산광역시,동구,66.9300,B
official_current,현재 공식 가중치,ba_13412065,굽네치킨 신길뉴타운점,굽네치킨,치킨,서울특별시,영등포구,66.8860,B
official_current,현재 공식 가중치,ba_14669107,굽네치킨 의정부용현점,굽네치킨,치킨,경기도,의정부시,66.8835,B
official_current,현재 공식 가중치,ba_14691089,본죽&비빔밥 대전노은3지구점,본그룹,백반·죽·국수,대전광역시,유성구,66.8737,B
official_current,현재 공식 가중치,ba_14332093,굽네피자 금당왕지점,굽네치킨,피자,전라남도,순천시,66.7830,B
official_current,현재 공식 가중치,ba_14689608,본죽&비빔밥 평택신장점,본그룹,백반·죽·국수,경기도,평택시,66.7351,B
official_current,현재 공식 가중치,ba_13730162,본죽&비빔밥 경산진량점,본그룹,백반·죽·국수,경상북도,경산시,66.6823,B
official_current,현재 공식 가중치,ba_14787776,굽네치킨&피자 지제동삭점,굽네치킨,치킨,경기도,평택시,66.6613,B
official_current,현재 공식 가중치,ba_13233606,본죽&비빔밥 대구칠곡관음점,본그룹,백반·죽·국수,대구광역시,북구,66.6412,B
official_current,현재 공식 가중치,ba_14725627,본죽&비빔밥 가평현리점,본그룹,백반·죽·국수,경기도,가평군,66.6321,B
official_current,현재 공식 가중치,ba_14688093,본죽&비빔밥 상암하늘초교점,본그룹,백반·죽·국수,서울특별시,마포구,66.5988,B
official_current,현재 공식 가중치,ba_14279612,본죽&비빔밥 부산율리점,본그룹,백반·죽·국수,부산광역시,북구,66.4998,B
official_current,현재 공식 가중치,ba_14728444,본죽&비빔밥 속초점,본그룹,백반·죽·국수,강원특별자치도,속초시,66.4347,B
official_current,현재 공식 가중치,ba_13977167,굽네피자 연신내점,굽네치킨,피자,서울특별시,은평구,66.3569,B
official_current,현재 공식 가중치,ba_13233579,본죽&비빔밥 경산터미널점,본그룹,백반·죽·국수,경상북도,경산시,66.2068,B
official_current,현재 공식 가중치,ba_13181957,본죽&비빔밥 천안신불당북부점,본그룹,백반·죽·국수,충청남도,천안시,65.9139,B
official_current,현재 공식 가중치,ba_10040685,굽네치킨 창원팔용점,굽네치킨,치킨,경상남도,창원시,65.7729,B
official_current,현재 공식 가중치,ba_14658825,굽네치킨 문학점,굽네치킨,치킨,인천광역시,미추홀구,65.7024,B
official_current,현재 공식 가중치,ba_14690704,본죽&비빔밥 김해복음병원점,본그룹,백반·죽·국수,경상남도,김해시,65.6601,B
official_current,현재 공식 가중치,ba_13228668,본죽&비빔밥 대전유성온천역점,본그룹,백반·죽·국수,대전광역시,유성구,65.5993,B
official_current,현재 공식 가중치,ba_14464913,굽네치킨 부산구서점,굽네치킨,치킨,부산광역시,금정구,65.6006,B
